"","exec_loc","Freq","dept_nm_lvl_2","to_id","from_id"
"6574","어반가든",130,"서울역사박물관","to_664","from_33"
"6575","어반가든",130,"행정국","to_664","from_3"
"6576","어반가든",130,"행정2부시장","to_664","from_71"
"6577","어반가든",130,"입법담당관","to_664","from_32"
"6578","어반가든",130,"기획경제전문위원실","to_664","from_31"
"6579","어반가든",130,"정무부시장","to_664","from_12"
"6580","어반가든",130,"기획경제위원회","to_664","from_119"
"6581","어반가든",130,"의정담당관","to_664","from_72"
"6582","어반스테이",19,"행정국","to_665","from_3"
"6583","어반스테이",19,"정보기획관","to_665","from_15"
"6584","어반스테이",19,"평생교육국","to_665","from_34"
"6585","어반스테이",19,"시민건강국","to_665","from_40"
"6586","어반스테이",19,"푸른도시국","to_665","from_7"
"6587","어반스테이",19,"관광체육국","to_665","from_26"
"6588","어반스테이",19,"주택건축국","to_665","from_24"
"6589","어반스테이",19,"일자리노동정책관","to_665","from_9"
"6590","어반스테이",19,"감사위원회","to_665","from_21"
"6591","어반스테이",19,"시립미술관","to_665","from_16"
"6592","어부가",37,"서울역사박물관","to_666","from_33"
"6593","어부가",37,"서울특별시장","to_666","from_101"
"6594","어부가",37,"상수도사업본부","to_666","from_37"
"6595","어부가",37,"행정1부시장","to_666","from_28"
"6596","어부가",37,"평생교육국","to_666","from_34"
"6597","어부가",37,"시민소통기획관","to_666","from_6"
"6598","어부가",37,"도시계획국","to_666","from_30"
"6599","어원일식",14,"물재생센터","to_667","from_59"
"6600","어원일식",14,"도로사업소","to_667","from_17"
"6601","어원일식",14,"물순환안전국","to_667","from_52"
"6602","어원일식",14,"상수도사업본부","to_667","from_37"
"6603","어원일식",14,"노원소방서","to_667","from_53"
"6604","어전",13,"송파소방서","to_668","from_56"
"6605","어전",13,"상수도사업본부","to_668","from_37"
"6606","어전",13,"인재개발원","to_668","from_100"
"6607","어전",13,"서울시립과학관","to_668","from_91"
"6608","어촌수산",24,"상수도사업본부","to_669","from_37"
"6609","어촌수산",24,"시립미술관","to_669","from_16"
"6610","어촌수산",24,"시민소통기획관","to_669","from_6"
"6611","엉터리생고기",36,"기후환경본부","to_670","from_19"
"6612","엉터리생고기",36,"상수도사업본부","to_670","from_37"
"6613","엉터리생고기",36,"민생사법경찰단","to_670","from_92"
"6614","엉터리생고기",36,"재무국","to_670","from_10"
"6615","엉터리생고기",36,"관광체육국","to_670","from_26"
"6616","엉터리생고기",36,"복지본부","to_670","from_51"
"6617","엉터리생고기",36,"은평소방서","to_670","from_65"
"6618","엉터리생고기",36,"도로사업소","to_670","from_17"
"6619","엉터리생고기",36,"지역발전본부","to_670","from_23"
"6620","엉터리생고기",36,"강남소방서","to_670","from_85"
"6621","엉터리생고기",36,"중부소방서","to_670","from_58"
"6622","엉터리생고기",36,"교통방송","to_670","from_95"
"6623","엉터리생고기",36,"서울혁신기획관","to_670","from_5"
"6624","엉터리생고기",36,"119특수구조단","to_670","from_114"
"6625","엉터리생고기",36,"시민소통기획관","to_670","from_6"
"6626","엉터리생고기",36,"강동소방서","to_670","from_80"
"6627","엉터리생고기",36,"물순환안전국","to_670","from_52"
"6628","엉터리생고기",36,"동작소방서","to_670","from_47"
"6629","엉터리생고기",36,"도시기반시설본부","to_670","from_62"
"6630","엉터리생고기",36,"서부공원녹지사업소","to_670","from_39"
"6631","에스지다인힐붓",73,"재무국","to_671","from_10"
"6632","에스지다인힐붓",73,"행정국","to_671","from_3"
"6633","에스지다인힐붓",73,"일자리노동정책관","to_671","from_9"
"6634","에스지다인힐붓",73,"시민소통기획관","to_671","from_6"
"6635","에스지다인힐붓",73,"복지본부","to_671","from_51"
"6636","에스지다인힐붓",73,"정무부시장","to_671","from_12"
"6637","에스지다인힐붓",73,"기획조정실","to_671","from_4"
"6638","에스지다인힐붓",73,"여성가족정책실","to_671","from_35"
"6639","에스지다인힐붓",73,"물순환안전국","to_671","from_52"
"6640","에스지다인힐붓",73,"경제진흥본부","to_671","from_8"
"6641","에스지다인힐붓",73,"정보기획관","to_671","from_15"
"6642","에스지다인힐붓",73,"안전총괄본부","to_671","from_36"
"6643","에스지다인힐붓",73,"스마트도시정책관","to_671","from_106"
"6644","에스지다인힐붓",73,"언론홍보실","to_671","from_69"
"6645","에스지다인힐붓",73,"평생교육국","to_671","from_34"
"6646","에슬로우",11,"정무부시장","to_672","from_12"
"6647","에슬로우",11,"대변인","to_672","from_11"
"6648","에슬로우",11,"기술심사담당관","to_672","from_93"
"6649","에슬로우",11,"교통방송","to_672","from_95"
"6650","에슬로우",11,"서울혁신기획관","to_672","from_5"
"6651","에슬로우",11,"시민소통기획관","to_672","from_6"
"6652","에슬로우",11,"경제진흥본부","to_672","from_8"
"6653","엔제리너스",20,"비상기획관","to_673","from_70"
"6654","엔제리너스",20,"복지본부","to_673","from_51"
"6655","엔제리너스",20,"일자리노동정책관","to_673","from_9"
"6656","엔제리너스",20,"서울혁신기획관","to_673","from_5"
"6657","엔제리너스",20,"관광체육국","to_673","from_26"
"6658","엔제리너스",20,"경제진흥본부","to_673","from_8"
"6659","엔제리너스",20,"정무부시장","to_673","from_12"
"6660","엔제리너스",20,"정보기획관","to_673","from_15"
"6661","엔제리너스",20,"대변인","to_673","from_11"
"6662","엔제리너스",20,"시민소통기획관","to_673","from_6"
"6663","엔제리너스무교",16,"관광체육국","to_674","from_26"
"6664","엔제리너스무교",16,"행정국","to_674","from_3"
"6665","엔제리너스무교",16,"보건복지전문위원실","to_674","from_78"
"6666","엔제리너스무교",16,"정무부시장","to_674","from_12"
"6667","엔제리너스무교",16,"시민소통기획관","to_674","from_6"
"6668","엔제리너스무교",16,"한강사업본부","to_674","from_38"
"6669","엔제리너스무교",16,"언론홍보실","to_674","from_69"
"6670","엔제리너스커피",24,"관광체육국","to_675","from_26"
"6671","엔제리너스커피",24,"서울혁신기획관","to_675","from_5"
"6672","엔제리너스커피",24,"비상기획관","to_675","from_70"
"6673","엘마트",10,"상수도사업본부","to_676","from_37"
"6674","엘마트",10,"도로사업소","to_676","from_17"
"6675","엘쁠라또",36,"여성가족정책실","to_677","from_35"
"6676","엘쁠라또",36,"정무부시장","to_677","from_12"
"6677","엘쁠라또",36,"일자리노동정책관","to_677","from_9"
"6678","엘쁠라또",36,"주택건축국","to_677","from_24"
"6679","엘쁠라또",36,"의사담당관","to_677","from_68"
"6680","엘쁠라또",36,"안전총괄본부","to_677","from_36"
"6681","엘쁠라또",36,"경제진흥본부","to_677","from_8"
"6682","엘쁠라또",36,"기획조정실","to_677","from_4"
"6683","엘쁠라또",36,"복지본부","to_677","from_51"
"6684","엘쁠라또",36,"서울혁신기획관","to_677","from_5"
"6685","엘쁠라또",36,"평생교육국","to_677","from_34"
"6686","엘쁠라또",36,"시민감사옴부즈만위원회","to_677","from_73"
"6687","엘쁠라또",36,"감사위원회","to_677","from_21"
"6688","엘쁠라또",36,"의정담당관","to_677","from_72"
"6689","엘쁠라또",36,"지역발전본부","to_677","from_23"
"6690","엘쁠라또",36,"도시기반시설본부","to_677","from_62"
"6691","엘쁠라또",36,"도시재생본부","to_677","from_1"
"6692","엘쁠라또",36,"푸른도시국","to_677","from_7"
"6693","엘쁠라또",36,"노동민생정책관","to_677","from_13"
"6694","엠엠피아이",489,"물재생센터","to_678","from_59"
"6695","엠엠피아이",489,"상수도사업본부","to_678","from_37"
"6696","엠엠피아이",489,"서울대공원","to_678","from_104"
"6697","엠엠피아이",489,"서대문소방서","to_678","from_50"
"6698","엠엠피아이",489,"체육시설관리사업소","to_678","from_46"
"6699","엠엠피아이",489,"동대문소방서","to_678","from_55"
"6700","엠엠피아이",489,"관악소방서","to_678","from_126"
"6701","엠엠피아이",489,"구로소방서","to_678","from_49"
"6702","엠엠피아이",489,"종로소방서","to_678","from_45"
"6703","엠엠피아이",489,"서초소방서","to_678","from_48"
"6704","엠엠피아이",489,"노원소방서","to_678","from_53"
"6705","엠엠피아이",489,"동작소방서","to_678","from_47"
"6706","엠엠피아이",489,"서울종합방재센터","to_678","from_113"
"6707","엠엠피아이",489,"송파소방서","to_678","from_56"
"6708","엠엠피아이",489,"어린이병원","to_678","from_118"
"6709","엠엠피아이",489,"경제진흥본부","to_678","from_8"
"6710","엠엠피아이",489,"도로사업소","to_678","from_17"
"6711","엠엠피아이",489,"아동복지센터","to_678","from_109"
"6712","엠엠피아이",489,"소방학교","to_678","from_121"
"6713","엠엠피아이",489,"행정국","to_678","from_3"
"6714","엠엠피아이",489,"소방재난본부","to_678","from_67"
"6715","엠엠피아이",489,"강북소방서","to_678","from_42"
"6716","여물골",13,"구로소방서","to_679","from_49"
"6717","여수바다장어",181,"서울식물원","to_680","from_76"
"6718","여수바다장어",181,"기획조정실","to_680","from_4"
"6719","여수바다장어",181,"기술심사담당관","to_680","from_93"
"6720","여수바다장어",181,"행정국","to_680","from_3"
"6721","여수바다장어",181,"도시재생본부","to_680","from_1"
"6722","여수바다장어",181,"푸른도시국","to_680","from_7"
"6723","여수바다장어",181,"시민건강국","to_680","from_40"
"6724","여수바다장어",181,"경제진흥본부","to_680","from_8"
"6725","여수바다장어",181,"주택건축국","to_680","from_24"
"6726","여수바다장어",181,"복지본부","to_680","from_51"
"6727","여수바다장어",181,"지역발전본부","to_680","from_23"
"6728","여수바다장어",181,"대변인","to_680","from_11"
"6729","여수바다장어",181,"문화본부","to_680","from_25"
"6730","여수바다장어",181,"의정담당관","to_680","from_72"
"6731","여수바다장어",181,"시민소통기획관","to_680","from_6"
"6732","여수바다장어",181,"정무부시장","to_680","from_12"
"6733","여수바다장어",181,"도시기반시설본부","to_680","from_62"
"6734","여수바다장어",181,"행정2부시장","to_680","from_71"
"6735","여수바다장어",181,"시민권익담당관","to_680","from_79"
"6736","여수바다장어",181,"도시공간개선단","to_680","from_63"
"6737","여수바다장어",181,"서울혁신기획관","to_680","from_5"
"6738","여수바다장어",181,"비상기획관","to_680","from_70"
"6739","여수바다장어",181,"안전총괄본부","to_680","from_36"
"6740","여수바다장어",181,"기후환경본부","to_680","from_19"
"6741","여수바다장어",181,"기획경제위원회","to_680","from_119"
"6742","여수바다장어",181,"평생교육국","to_680","from_34"
"6743","여수바다장어",181,"행정1부시장","to_680","from_28"
"6744","여수바다장어",181,"도시계획국","to_680","from_30"
"6745","여수바다장어",181,"민생사법경찰단","to_680","from_92"
"6746","여수바다장어",181,"물순환안전국","to_680","from_52"
"6747","여수바다장어",181,"도로사업소","to_680","from_17"
"6748","여수바다장어",181,"안전총괄실","to_680","from_64"
"6749","여수바다장어",181,"여성가족정책실","to_680","from_35"
"6750","여자만",15,"기획조정실","to_681","from_4"
"6751","여자만",15,"도시재생본부","to_681","from_1"
"6752","여자만",15,"정무부시장","to_681","from_12"
